Date,,0,Region
Jun 2006,Apartment,128600.0,Maritime_Regions
Jul 2006,Composite,130600.0,Maritime_Regions
Jul 2006,Single_family,131000.0,Maritime_Regions
Jul 2006,One_storey,127000.0,Maritime_Regions
Jul 2006,Two_storey,136000.0,Maritime_Regions
Jul 2006,Townhouse,85500.0,Maritime_Regions
Jul 2006,Apartment,129300.0,Maritime_Regions
Aug 2006,Composite,130500.0,Maritime_Regions
Aug 2006,Single_family,130900.0,Maritime_Regions
Aug 2006,One_storey,126800.0,Maritime_Regions
Aug 2006,Two_storey,135600.0,Maritime_Regions
Aug 2006,Townhouse,85200.0,Maritime_Regions
Aug 2006,Apartment,130000.0,Maritime_Regions
Sep 2006,Composite,130400.0,Maritime_Regions
Sep 2006,Single_family,130700.0,Maritime_Regions
Sep 2006,One_storey,126600.0,Maritime_Regions
Sep 2006,Two_storey,134300.0,Maritime_Regions
Sep 2006,Townhouse,85000.0,Maritime_Regions
Sep 2006,Apartment,130700.0,Maritime_Regions
Oct 2006,Composite,131100.0,Maritime_Regions
Oct 2006,Single_family,131400.0,Maritime_Regions
Oct 2006,One_storey,127300.0,Maritime_Regions
Oct 2006,Two_storey,136000.0,Maritime_Regions
Oct 2006,Townhouse,84700.0,Maritime_Regions
Oct 2006,Apartment,131400.0,Maritime_Regions
Nov 2006,Composite,131700.0,Maritime_Regions
Nov 2006,Single_family,132000.0,Maritime_Regions
Nov 2006,One_storey,128100.0,Maritime_Regions
Nov 2006,Two_storey,136800.0,Maritime_Regions
Nov 2006,Townhouse,84500.0,Maritime_Regions
Nov 2006,Apartment,132200.0,Maritime_Regions
Dec 2006,Composite,132300.0,Maritime_Regions
Dec 2006,Single_family,132600.0,Maritime_Regions
Dec 2006,One_storey,128900.0,Maritime_Regions
Dec 2006,Two_storey,137900.0,Maritime_Regions
Dec 2006,Townhouse,84300.0,Maritime_Regions
Dec 2006,Apartment,132900.0,Maritime_Regions
Jan 2007,Composite,133900.0,Maritime_Regions
Jan 2007,Single_family,134200.0,Maritime_Regions
Jan 2007,One_storey,130800.0,Maritime_Regions
Jan 2007,Two_storey,139400.0,Maritime_Regions
Jan 2007,Townhouse,84800.0,Maritime_Regions
Jan 2007,Apartment,133200.0,Maritime_Regions
Feb 2007,Composite,135500.0,Maritime_Regions
Feb 2007,Single_family,135800.0,Maritime_Regions
Feb 2007,One_storey,132400.0,Maritime_Regions
Feb 2007,Two_storey,141200.0,Maritime_Regions
Feb 2007,Townhouse,85400.0,Maritime_Regions
Feb 2007,Apartment,133500.0,Maritime_Regions
Mar 2007,Composite,137500.0,Maritime_Regions
Mar 2007,Single_family,137900.0,Maritime_Regions
Mar 2007,One_storey,134200.0,Maritime_Regions
Mar 2007,Two_storey,143300.0,Maritime_Regions
Mar 2007,Townhouse,85900.0,Maritime_Regions
Mar 2007,Apartment,133800.0,Maritime_Regions
Apr 2007,Composite,137000.0,Maritime_Regions
Apr 2007,Single_family,137400.0,Maritime_Regions
Apr 2007,One_storey,133500.0,Maritime_Regions
Apr 2007,Two_storey,142900.0,Maritime_Regions
Apr 2007,Townhouse,86500.0,Maritime_Regions
Apr 2007,Apartment,134000.0,Maritime_Regions
May 2007,Composite,136700.0,Maritime_Regions
May 2007,Single_family,137100.0,Maritime_Regions
May 2007,One_storey,133100.0,Maritime_Regions
May 2007,Two_storey,142600.0,Maritime_Regions
May 2007,Townhouse,87100.0,Maritime_Regions
May 2007,Apartment,134300.0,Maritime_Regions
Jun 2007,Composite,136800.0,Maritime_Regions
Jun 2007,Single_family,137200.0,Maritime_Regions
Jun 2007,One_storey,132400.0,Maritime_Regions
Jun 2007,Two_storey,142700.0,Maritime_Regions
Jun 2007,Townhouse,87600.0,Maritime_Regions
Jun 2007,Apartment,134600.0,Maritime_Regions
Jul 2007,Composite,137000.0,Maritime_Regions
Jul 2007,Single_family,137400.0,Maritime_Regions
Jul 2007,One_storey,133500.0,Maritime_Regions
Jul 2007,Two_storey,142100.0,Maritime_Regions
Jul 2007,Townhouse,87400.0,Maritime_Regions
Jul 2007,Apartment,134700.0,Maritime_Regions
Aug 2007,Composite,137500.0,Maritime_Regions
Aug 2007,Single_family,137900.0,Maritime_Regions
Aug 2007,One_storey,134500.0,Maritime_Regions
Aug 2007,Two_storey,141900.0,Maritime_Regions
Aug 2007,Townhouse,87100.0,Maritime_Regions
Aug 2007,Apartment,134800.0,Maritime_Regions
Sep 2007,Composite,138100.0,Maritime_Regions
Sep 2007,Single_family,138500.0,Maritime_Regions
Sep 2007,One_storey,135600.0,Maritime_Regions
Sep 2007,Two_storey,141000.0,Maritime_Regions
Sep 2007,Townhouse,86900.0,Maritime_Regions
Sep 2007,Apartment,134800.0,Maritime_Regions
Oct 2007,Composite,139200.0,Maritime_Regions
Oct 2007,Single_family,139600.0,Maritime_Regions
Oct 2007,One_storey,136500.0,Maritime_Regions
Oct 2007,Two_storey,143500.0,Maritime_Regions
Oct 2007,Townhouse,86600.0,Maritime_Regions
Oct 2007,Apartment,134900.0,Maritime_Regions
Nov 2007,Composite,140400.0,Maritime_Regions
Nov 2007,Single_family,140800.0,Maritime_Regions
Nov 2007,One_storey,137400.0,Maritime_Regions
Nov 2007,Two_storey,145200.0,Maritime_Regions
Nov 2007,Townhouse,86400.0,Maritime_Regions
Nov 2007,Apartment,135000.0,Maritime_Regions
Dec 2007,Composite,141500.0,Maritime_Regions
Dec 2007,Single_family,142000.0,Maritime_Regions
Dec 2007,One_storey,138500.0,Maritime_Regions
Dec 2007,Two_storey,147300.0,Maritime_Regions
Dec 2007,Townhouse,86100.0,Maritime_Regions
Dec 2007,Apartment,135200.0,Maritime_Regions
Jan 2008,Composite,142400.0,Maritime_Regions
Jan 2008,Single_family,142900.0,Maritime_Regions
Jan 2008,One_storey,140100.0,Maritime_Regions
Jan 2008,Two_storey,147200.0,Maritime_Regions
Jan 2008,Townhouse,86900.0,Maritime_Regions
Jan 2008,Apartment,136600.0,Maritime_Regions
Feb 2008,Composite,143300.0,Maritime_Regions
Feb 2008,Single_family,143800.0,Maritime_Regions
Feb 2008,One_storey,141500.0,Maritime_Regions
Feb 2008,Two_storey,147500.0,Maritime_Regions
Feb 2008,Townhouse,87600.0,Maritime_Regions
Feb 2008,Apartment,138000.0,Maritime_Regions
Mar 2008,Composite,144500.0,Maritime_Regions
Mar 2008,Single_family,145000.0,Maritime_Regions
Mar 2008,One_storey,143000.0,Maritime_Regions
Mar 2008,Two_storey,147900.0,Maritime_Regions
Mar 2008,Townhouse,88200.0,Maritime_Regions
Mar 2008,Apartment,139900.0,Maritime_Regions
Apr 2008,Composite,145100.0,Maritime_Regions
