Date,,0,Region
Sep 2014,Single_family,473300,Ontario
Sep 2014,One_storey,370600,Ontario
Sep 2014,Two_storey,521600,Ontario
Sep 2014,Townhouse,302600,Ontario
Sep 2014,Apartment,290900,Ontario
Oct 2014,Composite,436200,Ontario
Oct 2014,Single_family,476700,Ontario
Oct 2014,One_storey,372700,Ontario
Oct 2014,Two_storey,525400,Ontario
Oct 2014,Townhouse,304400,Ontario
Oct 2014,Apartment,293300,Ontario
Nov 2014,Composite,439600,Ontario
Nov 2014,Single_family,480200,Ontario
Nov 2014,One_storey,374700,Ontario
Nov 2014,Two_storey,529400,Ontario
Nov 2014,Townhouse,306600,Ontario
Nov 2014,Apartment,296100,Ontario
Dec 2014,Composite,442500,Ontario
Dec 2014,Single_family,483600,Ontario
Dec 2014,One_storey,376500,Ontario
Dec 2014,Two_storey,533700,Ontario
Dec 2014,Townhouse,305800,Ontario
Dec 2014,Apartment,297200,Ontario
Jan 2015,Composite,444100,Ontario
Jan 2015,Single_family,485200,Ontario
Jan 2015,One_storey,378100,Ontario
Jan 2015,Two_storey,535100,Ontario
Jan 2015,Townhouse,311500,Ontario
Jan 2015,Apartment,297600,Ontario
Feb 2015,Composite,446200,Ontario
Feb 2015,Single_family,488000,Ontario
Feb 2015,One_storey,380600,Ontario
Feb 2015,Two_storey,538700,Ontario
Feb 2015,Townhouse,313200,Ontario
Feb 2015,Apartment,297100,Ontario
Mar 2015,Composite,448600,Ontario
Mar 2015,Single_family,491000,Ontario
Mar 2015,One_storey,381700,Ontario
Mar 2015,Two_storey,543400,Ontario
Mar 2015,Townhouse,314000,Ontario
Mar 2015,Apartment,299000,Ontario
Apr 2015,Composite,452000,Ontario
Apr 2015,Single_family,495100,Ontario
Apr 2015,One_storey,385500,Ontario
Apr 2015,Two_storey,548000,Ontario
Apr 2015,Townhouse,315900,Ontario
Apr 2015,Apartment,300100,Ontario
May 2015,Composite,455300,Ontario
May 2015,Single_family,498900,Ontario
May 2015,One_storey,387900,Ontario
May 2015,Two_storey,552100,Ontario
May 2015,Townhouse,318200,Ontario
May 2015,Apartment,301000,Ontario
Jun 2015,Composite,460600,Ontario
Jun 2015,Single_family,505200,Ontario
Jun 2015,One_storey,392100,Ontario
Jun 2015,Two_storey,558800,Ontario
Jun 2015,Townhouse,321300,Ontario
Jun 2015,Apartment,302600,Ontario
Jul 2015,Composite,465700,Ontario
Jul 2015,Single_family,511300,Ontario
Jul 2015,One_storey,397000,Ontario
Jul 2015,Two_storey,565200,Ontario
Jul 2015,Townhouse,322900,Ontario
Jul 2015,Apartment,304600,Ontario
Aug 2015,Composite,471000,Ontario
Aug 2015,Single_family,517400,Ontario
Aug 2015,One_storey,402000,Ontario
Aug 2015,Two_storey,571700,Ontario
Aug 2015,Townhouse,327800,Ontario
Aug 2015,Apartment,306100,Ontario
Sep 2015,Composite,475100,Ontario
Sep 2015,Single_family,521700,Ontario
Sep 2015,One_storey,404200,Ontario
Sep 2015,Two_storey,576700,Ontario
Sep 2015,Townhouse,331300,Ontario
Sep 2015,Apartment,309700,Ontario
Oct 2015,Composite,478300,Ontario
Oct 2015,Single_family,525300,Ontario
Oct 2015,One_storey,407700,Ontario
Oct 2015,Two_storey,580000,Ontario
Oct 2015,Townhouse,335200,Ontario
Oct 2015,Apartment,310600,Ontario
Nov 2015,Composite,482600,Ontario
Nov 2015,Single_family,530300,Ontario
Nov 2015,One_storey,410000,Ontario
Nov 2015,Two_storey,586000,Ontario
Nov 2015,Townhouse,338300,Ontario
Nov 2015,Apartment,312500,Ontario
Dec 2015,Composite,486200,Ontario
Dec 2015,Single_family,534100,Ontario
Dec 2015,One_storey,413600,Ontario
Dec 2015,Two_storey,589900,Ontario
Dec 2015,Townhouse,340000,Ontario
Dec 2015,Apartment,315200,Ontario
Jan 2016,Composite,491400,Ontario
Jan 2016,Single_family,541000,Ontario
Jan 2016,One_storey,416900,Ontario
Jan 2016,Two_storey,598000,Ontario
Jan 2016,Townhouse,339700,Ontario
Jan 2016,Apartment,316100,Ontario
Feb 2016,Composite,494900,Ontario
Feb 2016,Single_family,545300,Ontario
Feb 2016,One_storey,421100,Ontario
Feb 2016,Two_storey,603700,Ontario
Feb 2016,Townhouse,340900,Ontario
Feb 2016,Apartment,318300,Ontario
Mar 2016,Composite,500600,Ontario
Mar 2016,Single_family,552600,Ontario
Mar 2016,One_storey,427800,Ontario
Mar 2016,Two_storey,612700,Ontario
Mar 2016,Townhouse,345700,Ontario
Mar 2016,Apartment,318500,Ontario
Apr 2016,Composite,509400,Ontario
Apr 2016,Single_family,563000,Ontario
Apr 2016,One_storey,437000,Ontario
Apr 2016,Two_storey,624300,Ontario
Apr 2016,Townhouse,350900,Ontario
Apr 2016,Apartment,321200,Ontario
May 2016,Composite,520600,Ontario
May 2016,Single_family,576700,Ontario
May 2016,One_storey,447800,Ontario
May 2016,Two_storey,638700,Ontario
May 2016,Townhouse,356000,Ontario
May 2016,Apartment,324400,Ontario
Jun 2016,Composite,532000,Ontario
Jun 2016,Single_family,590000,Ontario
Jun 2016,One_storey,458100,Ontario
Jun 2016,Two_storey,652800,Ontario
Jun 2016,Townhouse,361900,Ontario
Jun 2016,Apartment,329500,Ontario
Jul 2016,Composite,543000,Ontario
Jul 2016,Single_family,602600,Ontario
Jul 2016,One_storey,465200,Ontario
Jul 2016,Two_storey,667200,Ontario
Jul 2016,Townhouse,370400,Ontario
Jul 2016,Apartment,334000,Ontario
Aug 2016,Composite,552700,Ontario
Aug 2016,Single_family,613300,Ontario
Aug 2016,One_storey,473600,Ontario
Aug 2016,Two_storey,679100,Ontario
Aug 2016,Townhouse,377000,Ontario
Aug 2016,Apartment,341000,Ontario
Sep 2016,Composite,562100,Ontario
Sep 2016,Single_family,624300,Ontario
Sep 2016,One_storey,481100,Ontario
Sep 2016,Two_storey,691400,Ontario
Sep 2016,Townhouse,384200,Ontario
Sep 2016,Apartment,344900,Ontario
Oct 2016,Composite,570300,Ontario
Oct 2016,Single_family,633700,Ontario
Oct 2016,One_storey,486900,Ontario
Oct 2016,Two_storey,702000,Ontario
Oct 2016,Townhouse,390300,Ontario
Oct 2016,Apartment,349700,Ontario
Nov 2016,Composite,578000,Ontario
Nov 2016,Single_family,641700,Ontario
Nov 2016,One_storey,493900,Ontario
Nov 2016,Two_storey,710300,Ontario
Nov 2016,Townhouse,397000,Ontario
Nov 2016,Apartment,356800,Ontario
Dec 2016,Composite,584000,Ontario
Dec 2016,Single_family,647900,Ontario
Dec 2016,One_storey,500000,Ontario
Dec 2016,Two_storey,716900,Ontario
Dec 2016,Townhouse,401000,Ontario
Dec 2016,Apartment,362300,Ontario
Jan 2017,Composite,599100,Ontario
Jan 2017,Single_family,664700,Ontario
Jan 2017,One_storey,510100,Ontario
Jan 2017,Two_storey,736000,Ontario
Jan 2017,Townhouse,415500,Ontario
Jan 2017,Apartment,371500,Ontario
Feb 2017,Composite,621500,Ontario
Feb 2017,Single_family,690700,Ontario
Feb 2017,One_storey,534300,Ontario
Feb 2017,Two_storey,764900,Ontario
Feb 2017,Townhouse,434900,Ontario
Feb 2017,Apartment,381500,Ontario
Mar 2017,Composite,645500,Ontario
Mar 2017,Single_family,717300,Ontario
Mar 2017,One_storey,557300,Ontario
Mar 2017,Two_storey,796200,Ontario
Mar 2017,Townhouse,450800,Ontario
Mar 2017,Apartment,402100,Ontario
Apr 2017,Composite,652300,Ontario
Apr 2017,Single_family,721700,Ontario
Apr 2017,One_storey,562000,Ontario
Apr 2017,Two_storey,801400,Ontario
Apr 2017,Townhouse,463600,Ontario
Apr 2017,Apartment,417700,Ontario
May 2017,Composite,642800,Ontario
May 2017,Single_family,708600,Ontario
May 2017,One_storey,549900,Ontario
May 2017,Two_storey,787000,Ontario
May 2017,Townhouse,463600,Ontario
May 2017,Apartment,422400,Ontario
Jun 2017,Composite,630200,Ontario
Jun 2017,Single_family,692800,Ontario
Jun 2017,One_storey,535600,Ontario
Jun 2017,Two_storey,769600,Ontario
Jun 2017,Townhouse,457600,Ontario
Jun 2017,Apartment,421700,Ontario
Jul 2017,Composite,617400,Ontario
Jul 2017,Single_family,676500,Ontario
Jul 2017,One_storey,525600,Ontario
Jul 2017,Two_storey,749200,Ontario
Jul 2017,Townhouse,451800,Ontario
Jul 2017,Apartment,420900,Ontario
Aug 2017,Composite,610100,Ontario
Aug 2017,Single_family,667800,Ontario
Aug 2017,One_storey,517000,Ontario
Aug 2017,Two_storey,740600,Ontario
Aug 2017,Townhouse,446200,Ontario
Aug 2017,Apartment,420900,Ontario
Sep 2017,Composite,608400,Ontario
Sep 2017,Single_family,665500,Ontario
Sep 2017,One_storey,515600,Ontario
Sep 2017,Two_storey,737400,Ontario
Sep 2017,Townhouse,442500,Ontario
Sep 2017,Apartment,423500,Ontario
Oct 2017,Composite,608000,Ontario
Oct 2017,Single_family,663900,Ontario
Oct 2017,One_storey,515100,Ontario
Oct 2017,Two_storey,735300,Ontario
Oct 2017,Townhouse,442200,Ontario
Oct 2017,Apartment,428500,Ontario
Nov 2017,Composite,609000,Ontario
Nov 2017,Single_family,664800,Ontario
Nov 2017,One_storey,515800,Ontario
Nov 2017,Two_storey,736200,Ontario
Nov 2017,Townhouse,441900,Ontario
Nov 2017,Apartment,431400,Ontario
Dec 2017,Composite,608200,Ontario
Dec 2017,Single_family,663100,Ontario
Dec 2017,One_storey,517600,Ontario
Dec 2017,Two_storey,733300,Ontario
Dec 2017,Townhouse,443000,Ontario
Dec 2017,Apartment,434700,Ontario
Jan 2018,Composite,605500,Ontario
Jan 2018,Single_family,659000,Ontario
Jan 2018,One_storey,513000,Ontario
Jan 2018,Two_storey,728900,Ontario
Jan 2018,Townhouse,444600,Ontario
Jan 2018,Apartment,437700,Ontario
Feb 2018,Composite,601600,Ontario
Feb 2018,Single_family,654200,Ontario
Feb 2018,One_storey,513200,Ontario
Feb 2018,Two_storey,723400,Ontario
Feb 2018,Townhouse,441800,Ontario
Feb 2018,Apartment,438700,Ontario
Mar 2018,Composite,599600,Ontario
Mar 2018,Single_family,651800,Ontario
Mar 2018,One_storey,513200,Ontario
Mar 2018,Two_storey,721900,Ontario
Mar 2018,Townhouse,444600,Ontario
Mar 2018,Apartment,441000,Ontario
Apr 2018,Composite,599500,Ontario
Apr 2018,Single_family,651200,Ontario
Apr 2018,One_storey,514600,Ontario
Apr 2018,Two_storey,720500,Ontario
Apr 2018,Townhouse,444500,Ontario
Apr 2018,Apartment,444300,Ontario
May 2018,Composite,600900,Ontario
May 2018,Single_family,652800,Ontario
May 2018,One_storey,514600,Ontario
May 2018,Two_storey,722300,Ontario
May 2018,Townhouse,443800,Ontario
May 2018,Apartment,446600,Ontario
Jun 2018,Composite,603200,Ontario
Jun 2018,Single_family,654500,Ontario
Jun 2018,One_storey,513700,Ontario
Jun 2018,Two_storey,724900,Ontario
Jun 2018,Townhouse,448300,Ontario
Jun 2018,Apartment,449500,Ontario
Jul 2018,Composite,606500,Ontario
Jul 2018,Single_family,657500,Ontario
Jul 2018,One_storey,516300,Ontario
Jul 2018,Two_storey,727200,Ontario
Jul 2018,Townhouse,452600,Ontario
Jul 2018,Apartment,453900,Ontario
Aug 2018,Composite,609000,Ontario
Aug 2018,Single_family,659900,Ontario
Aug 2018,One_storey,520100,Ontario
Aug 2018,Two_storey,728800,Ontario
Aug 2018,Townhouse,455100,Ontario
Aug 2018,Apartment,457600,Ontario
Sep 2018,Composite,610900,Ontario
Sep 2018,Single_family,660900,Ontario
Sep 2018,One_storey,519200,Ontario
Sep 2018,Two_storey,730400,Ontario
Sep 2018,Townhouse,460500,Ontario
Sep 2018,Apartment,462800,Ontario
Oct 2018,Composite,613000,Ontario
Oct 2018,Single_family,662900,Ontario
Oct 2018,One_storey,522700,Ontario
Oct 2018,Two_storey,732000,Ontario
Oct 2018,Townhouse,462400,Ontario
Oct 2018,Apartment,466100,Ontario
Nov 2018,Composite,611100,Ontario
Nov 2018,Single_family,660300,Ontario
Nov 2018,One_storey,520400,Ontario
Nov 2018,Two_storey,729400,Ontario
Nov 2018,Townhouse,464200,Ontario
Nov 2018,Apartment,466600,Ontario
Dec 2018,Composite,609400,Ontario
Dec 2018,Single_family,656800,Ontario
Dec 2018,One_storey,517000,Ontario
Dec 2018,Two_storey,726700,Ontario
Dec 2018,Townhouse,466000,Ontario
Dec 2018,Apartment,472000,Ontario
Jan 2019,Composite,603600,Ontario
Jan 2019,Single_family,651000,Ontario
Jan 2019,One_storey,513900,Ontario
Jan 2019,Two_storey,719600,Ontario
Jan 2019,Townhouse,460400,Ontario
Jan 2019,Apartment,466100,Ontario
Feb 2019,Composite,597800,Ontario
Feb 2019,Single_family,644100,Ontario
Feb 2019,One_storey,509600,Ontario
Feb 2019,Two_storey,712600,Ontario
Feb 2019,Townhouse,459300,Ontario
Feb 2019,Apartment,464600,Ontario
Mar 2019,Composite,595400,Ontario
Mar 2019,Single_family,642200,Ontario
Mar 2019,One_storey,509300,Ontario
Mar 2019,Two_storey,711200,Ontario
Mar 2019,Townhouse,457500,Ontario
Mar 2019,Apartment,462900,Ontario
Apr 2019,Composite,599300,Ontario
Apr 2019,Single_family,646300,Ontario
Apr 2019,One_storey,512700,Ontario
Apr 2019,Two_storey,715500,Ontario
Apr 2019,Townhouse,460800,Ontario
Apr 2019,Apartment,465800,Ontario
May 2019,Composite,604700,Ontario
May 2019,Single_family,651900,Ontario
May 2019,One_storey,517400,Ontario
May 2019,Two_storey,720600,Ontario
May 2019,Townhouse,468600,Ontario
May 2019,Apartment,470100,Ontario
Jun 2019,Composite,611600,Ontario
Jun 2019,Single_family,659000,Ontario
Jun 2019,One_storey,525400,Ontario
Jun 2019,Two_storey,726700,Ontario
Jun 2019,Townhouse,473700,Ontario
Jun 2019,Apartment,475900,Ontario
Jul 2019,Composite,617900,Ontario
Jul 2019,Single_family,666100,Ontario
Jul 2019,One_storey,528600,Ontario
Jul 2019,Two_storey,735100,Ontario
Jul 2019,Townhouse,475900,Ontario
Jul 2019,Apartment,481100,Ontario
Aug 2019,Composite,622100,Ontario
Aug 2019,Single_family,670400,Ontario
Aug 2019,One_storey,532500,Ontario
Aug 2019,Two_storey,739400,Ontario
Aug 2019,Townhouse,483000,Ontario
Aug 2019,Apartment,486400,Ontario
Sep 2019,Composite,627000,Ontario
Sep 2019,Single_family,675100,Ontario
Sep 2019,One_storey,537700,Ontario
Sep 2019,Two_storey,743200,Ontario
Sep 2019,Townhouse,487100,Ontario
Sep 2019,Apartment,490900,Ontario
Oct 2019,Composite,631400,Ontario
Oct 2019,Single_family,679500,Ontario
Oct 2019,One_storey,541400,Ontario
Oct 2019,Two_storey,748300,Ontario
Oct 2019,Townhouse,494400,Ontario
Oct 2019,Apartment,494200,Ontario
Nov 2019,Composite,634100,Ontario
Nov 2019,Single_family,680900,Ontario
Nov 2019,One_storey,544000,Ontario
Nov 2019,Two_storey,750300,Ontario
Nov 2019,Townhouse,497600,Ontario
Nov 2019,Apartment,502200,Ontario
Dec 2019,Composite,635700,Ontario
Dec 2019,Single_family,682000,Ontario
Dec 2019,One_storey,545700,Ontario
Dec 2019,Two_storey,752600,Ontario
Dec 2019,Townhouse,499700,Ontario
Dec 2019,Apartment,507100,Ontario
Jan 2020,Composite,636300,Ontario
Jan 2020,Single_family,680800,Ontario
Jan 2020,One_storey,546500,Ontario
Jan 2020,Two_storey,751000,Ontario
Jan 2020,Townhouse,502500,Ontario
Jan 2020,Apartment,513900,Ontario
Feb 2020,Composite,639300,Ontario
Feb 2020,Single_family,683500,Ontario
Feb 2020,One_storey,546800,Ontario
Feb 2020,Two_storey,755700,Ontario
Feb 2020,Townhouse,504000,Ontario
Feb 2020,Apartment,518300,Ontario
Mar 2020,Composite,641600,Ontario
Mar 2020,Single_family,686400,Ontario
Mar 2020,One_storey,547900,Ontario
Mar 2020,Two_storey,759500,Ontario
Mar 2020,Townhouse,505300,Ontario
Mar 2020,Apartment,520000,Ontario
Apr 2020,Composite,633400,Ontario
Apr 2020,Single_family,676100,Ontario
Apr 2020,One_storey,538000,Ontario
Apr 2020,Two_storey,747900,Ontario
Apr 2020,Townhouse,509500,Ontario
Apr 2020,Apartment,513400,Ontario
May 2020,Composite,645200,Ontario
May 2020,Single_family,691600,Ontario
May 2020,One_storey,548100,Ontario
May 2020,Two_storey,764300,Ontario
May 2020,Townhouse,511600,Ontario
May 2020,Apartment,512500,Ontario
Jun 2020,Composite,661300,Ontario
Jun 2020,Single_family,712000,Ontario
Jun 2020,One_storey,568400,Ontario
Jun 2020,Two_storey,784600,Ontario
Jun 2020,Townhouse,520800,Ontario
Jun 2020,Apartment,511000,Ontario
Jul 2020,Composite,682500,Ontario
Jul 2020,Single_family,736200,Ontario
Jul 2020,One_storey,590400,Ontario
Jul 2020,Two_storey,808800,Ontario
Jul 2020,Townhouse,537600,Ontario
Jul 2020,Apartment,519800,Ontario
Aug 2020,Composite,699900,Ontario
Aug 2020,Single_family,758200,Ontario
Aug 2020,One_storey,608800,Ontario
Aug 2020,Two_storey,832100,Ontario
Aug 2020,Townhouse,551100,Ontario
Aug 2020,Apartment,524400,Ontario
Sep 2020,Composite,714700,Ontario
Sep 2020,Single_family,774800,Ontario
Sep 2020,One_storey,625000,Ontario
Sep 2020,Two_storey,847400,Ontario
Sep 2020,Townhouse,561100,Ontario
Sep 2020,Apartment,526800,Ontario
Oct 2020,Composite,720900,Ontario
Oct 2020,Single_family,782100,Ontario
Oct 2020,One_storey,633600,Ontario
Oct 2020,Two_storey,854000,Ontario
Oct 2020,Townhouse,566500,Ontario
Oct 2020,Apartment,526300,Ontario
Nov 2020,Composite,728800,Ontario
Nov 2020,Single_family,792300,Ontario
Nov 2020,One_storey,646300,Ontario
Nov 2020,Two_storey,865800,Ontario
Nov 2020,Townhouse,572700,Ontario
Nov 2020,Apartment,524700,Ontario
Dec 2020,Composite,737800,Ontario
Dec 2020,Single_family,803600,Ontario
Dec 2020,One_storey,655200,Ontario
Dec 2020,Two_storey,880600,Ontario
Dec 2020,Townhouse,581900,Ontario
Dec 2020,Apartment,526500,Ontario
Jan 2021,Composite,754300,Ontario
Jan 2021,Single_family,824700,Ontario
Jan 2021,One_storey,669500,Ontario
Jan 2021,Two_storey,906800,Ontario
Jan 2021,Townhouse,589900,Ontario
Jan 2021,Apartment,527000,Ontario
Feb 2021,Composite,771800,Ontario
Feb 2021,Single_family,846400,Ontario
Feb 2021,One_storey,688600,Ontario
Feb 2021,Two_storey,930600,Ontario
Feb 2021,Townhouse,605700,Ontario
Feb 2021,Apartment,528000,Ontario
Mar 2021,Composite,788800,Ontario
Mar 2021,Single_family,866200,Ontario
Mar 2021,One_storey,707900,Ontario
Mar 2021,Two_storey,949500,Ontario
Mar 2021,Townhouse,618100,Ontario
Mar 2021,Apartment,536100,Ontario
Apr 2021,Composite,804700,Ontario
Apr 2021,Single_family,883300,Ontario
Apr 2021,One_storey,725700,Ontario
Apr 2021,Two_storey,963700,Ontario
Apr 2021,Townhouse,629500,Ontario
Apr 2021,Apartment,547800,Ontario
May 2021,Composite,823400,Ontario
May 2021,Single_family,903900,Ontario
May 2021,One_storey,742800,Ontario
May 2021,Two_storey,982200,Ontario
May 2021,Townhouse,643000,Ontario
May 2021,Apartment,557600,Ontario
Jun 2021,Composite,842400,Ontario
Jun 2021,Single_family,925400,Ontario
Jun 2021,One_storey,760600,Ontario
Jun 2021,Two_storey,1005500,Ontario
Jun 2021,Townhouse,653100,Ontario
Jun 2021,Apartment,568500,Ontario
Jul 2021,Composite,858100,Ontario
Jul 2021,Single_family,943800,Ontario
Jul 2021,One_storey,774200,Ontario
Jul 2021,Two_storey,1025200,Ontario
Jul 2021,Townhouse,663500,Ontario
Jul 2021,Apartment,575000,Ontario
Aug 2021,Composite,870500,Ontario
Aug 2021,Single_family,960600,Ontario
Aug 2021,One_storey,790000,Ontario
Aug 2021,Two_storey,1043000,Ontario
Aug 2021,Townhouse,674500,Ontario
Aug 2021,Apartment,584200,Ontario
Sep 2021,Composite,901400,Ontario
Sep 2021,Single_family,993000,Ontario
Sep 2021,One_storey,810600,Ontario
Sep 2021,Two_storey,1079000,Ontario
Sep 2021,Townhouse,694200,Ontario
Sep 2021,Apartment,599900,Ontario
Oct 2021,Composite,933200,Ontario
Oct 2021,Single_family,1028200,Ontario
Oct 2021,One_storey,835600,Ontario
Oct 2021,Two_storey,1118500,Ontario
Oct 2021,Townhouse,714700,Ontario
Oct 2021,Apartment,623000,Ontario
Nov 2021,Composite,958100,Ontario
Nov 2021,Single_family,1054900,Ontario
Nov 2021,One_storey,857400,Ontario
Nov 2021,Two_storey,1153700,Ontario
Nov 2021,Townhouse,737200,Ontario
Nov 2021,Apartment,642400,Ontario
Dec 2021,Composite,976300,Ontario
Dec 2021,Single_family,1075300,Ontario
Dec 2021,One_storey,872600,Ontario
Dec 2021,Two_storey,1181000,Ontario
Dec 2021,Townhouse,754900,Ontario
Dec 2021,Apartment,656300,Ontario
Jan 2022,Composite,1014500,Ontario
Jan 2022,Single_family,1119300,Ontario
Jan 2022,One_storey,908600,Ontario
Jan 2022,Two_storey,1231800,Ontario
Jan 2022,Townhouse,782200,Ontario
Jan 2022,Apartment,674000,Ontario
Feb 2022,Composite,1038100,Ontario
Feb 2022,Single_family,1144300,Ontario
Feb 2022,One_storey,931700,Ontario
Feb 2022,Two_storey,1259900,Ontario
Feb 2022,Townhouse,806200,Ontario
Feb 2022,Apartment,694000,Ontario
Mar 2022,Composite,1029400,Ontario
Mar 2022,Single_family,1130000,Ontario
Mar 2022,One_storey,918800,Ontario
Mar 2022,Two_storey,1243100,Ontario
Mar 2022,Townhouse,811200,Ontario
Mar 2022,Apartment,708200,Ontario
Apr 2022,Composite,1008800,Ontario
Apr 2022,Single_family,1104200,Ontario
Apr 2022,One_storey,898500,Ontario
Apr 2022,Two_storey,1211000,Ontario
Apr 2022,Townhouse,798400,Ontario
Apr 2022,Apartment,705500,Ontario
May 2022,Composite,996300,Ontario
May 2022,Single_family,1088300,Ontario
May 2022,One_storey,879500,Ontario
May 2022,Two_storey,1190600,Ontario
May 2022,Townhouse,786800,Ontario
May 2022,Apartment,702100,Ontario
Jun 2022,Composite,972700,Ontario
Jun 2022,Single_family,1059800,Ontario
Jun 2022,One_storey,851700,Ontario
Jun 2022,Two_storey,1162600,Ontario
Jun 2022,Townhouse,774400,Ontario
Jun 2022,Apartment,693000,Ontario
Jul 2022,Composite,951800,Ontario
Jul 2022,Single_family,1034000,Ontario
Jul 2022,One_storey,831500,Ontario
Jul 2022,Two_storey,1133400,Ontario
Jul 2022,Townhouse,760400,Ontario
Jul 2022,Apartment,686900,Ontario
Aug 2022,Composite,930600,Ontario
Aug 2022,Single_family,1013500,Ontario
Aug 2022,One_storey,816700,Ontario
Aug 2022,Two_storey,1111300,Ontario
Aug 2022,Townhouse,741500,Ontario
Aug 2022,Apartment,679900,Ontario
Sep 2022,Composite,926500,Ontario
Sep 2022,Single_family,1006000,Ontario
Sep 2022,One_storey,802700,Ontario
Sep 2022,Two_storey,1104600,Ontario
Sep 2022,Townhouse,735500,Ontario
Sep 2022,Apartment,672900,Ontario
