Date,,0,Region
Dec 2006,Composite,139700,Saskatchewan
Dec 2006,Single_family,141700,Saskatchewan
Dec 2006,One_storey,128300,Saskatchewan
Dec 2006,Two_storey,179900,Saskatchewan
Dec 2006,Townhouse,152300,Saskatchewan
Dec 2006,Apartment,102700,Saskatchewan
Jan 2007,Composite,142700,Saskatchewan
Jan 2007,Single_family,144500,Saskatchewan
Jan 2007,One_storey,131800,Saskatchewan
Jan 2007,Two_storey,179000,Saskatchewan
Jan 2007,Townhouse,152700,Saskatchewan
Jan 2007,Apartment,105700,Saskatchewan
Feb 2007,Composite,146500,Saskatchewan
Feb 2007,Single_family,148200,Saskatchewan
Feb 2007,One_storey,135600,Saskatchewan
Feb 2007,Two_storey,182600,Saskatchewan
Feb 2007,Townhouse,154600,Saskatchewan
Feb 2007,Apartment,110500,Saskatchewan
Mar 2007,Composite,151800,Saskatchewan
Mar 2007,Single_family,153000,Saskatchewan
Mar 2007,One_storey,140100,Saskatchewan
Mar 2007,Two_storey,187700,Saskatchewan
Mar 2007,Townhouse,169900,Saskatchewan
Mar 2007,Apartment,121400,Saskatchewan
Apr 2007,Composite,159300,Saskatchewan
Apr 2007,Single_family,159700,Saskatchewan
Apr 2007,One_storey,146300,Saskatchewan
Apr 2007,Two_storey,194500,Saskatchewan
Apr 2007,Townhouse,185700,Saskatchewan
Apr 2007,Apartment,142100,Saskatchewan
May 2007,Composite,171100,Saskatchewan
May 2007,Single_family,171100,Saskatchewan
May 2007,One_storey,156800,Saskatchewan
May 2007,Two_storey,210000,Saskatchewan
May 2007,Townhouse,199800,Saskatchewan
May 2007,Apartment,158100,Saskatchewan
Jun 2007,Composite,180600,Saskatchewan
Jun 2007,Single_family,180500,Saskatchewan
Jun 2007,One_storey,164500,Saskatchewan
Jun 2007,Two_storey,226500,Saskatchewan
Jun 2007,Townhouse,214400,Saskatchewan
Jun 2007,Apartment,165700,Saskatchewan
Jul 2007,Composite,191000,Saskatchewan
Jul 2007,Single_family,190800,Saskatchewan
Jul 2007,One_storey,174000,Saskatchewan
Jul 2007,Two_storey,240400,Saskatchewan
Jul 2007,Townhouse,225700,Saskatchewan
